"","pid","dc_real_pid","pm_pid","property_name","pm_parent_pid","parent_property_name","year_ending","report_status","address_of_record","owner_of_record","ward","reported_address","city","state","postal_code","year_built","primary_ptype_self","primary_ptype_epa","tax_record_floor_area","reported_gross_floor_area","energy_star_score","site_eui","weather_norm_site_eui","source_eui","weather_norm_source_eui","total_ghg_emissions","total_ghg_emissions_intensity","water_use","electricity_use","natural_gas_use","fuel_use","district_water_use","metered_areas_energy","metered_areas_water","latitude","longitude","total_site_energy_KBTU","log_total_site_energy_KBTU","address_reform","x","lat","lon","score"
"801","PM03635119","0195_0145","3635119","Holiday Inn Washington DC Central / White House","Not Applicable: Standalone Property","Not Applicable: Standalone Property","12/31/2016","In Compliance","1501 RHODE ISLAND AVE NW","RHODE ISLAND ASSOCIATES LLC","2","1501 Rhode Island Avenue NW","Washington","DC",10,1968,"Hotel","Hotel",143175,123815,87,589,582,241,227,702.5,5.7,7463.4,1138651,48374.3146,NA,NA,"Whole Building","Whole Building",38.90812348,-77.03497312,72927035,18.104969978711,"1501 Rhode Island Avenue NW, WASHINGTON, DC","1501 Rhode Island Avenue NW, WASHINGTON, DC",38.9077811336934,-77.0351228568336,100
"802","PM03635979","PAR01460072","3635979","Franciscan Monastery USA Inc.","Not Applicable: Standalone Property","Not Applicable: Standalone Property","12/31/2016","In Compliance","1400 QUINCY ST NE","FRANCISCAN MONASTERY USA INC","5","1400 Quincy Street NE","Washington","DC",29,1898,"Worship Facility","Worship Facility",128839,128838,NA,323,325,1054,1038,440.2,3.4,3002.3,735871.7,28671.26828,NA,NA,"Whole Building","Whole Building",38.93751752,-76.98518033,41614674,17.5439634034178,"1400 Quincy Street NE, WASHINGTON, DC","1400 Quincy Street NE, WASHINGTON, DC",38.9372821667397,-76.9860851378181,100
"803","PM03636028","0628_0859","3636028","Capital Plaza","Not Applicable: Standalone Property","Not Applicable: Standalone Property","12/31/2016","In Compliance","0035 E ST NW","CAPITAL PLAZA PROPERTIES LLC","6","35 E St. NW","Washington","DC",2,1949,"Multifamily Housing","Multifamily Housing",82478,58300,60,44,58,448,457,437.3,7.5,4015.8,500090.4,45487.19741,NA,NA,"Whole Building","Whole Building",38.89639431,-77.01060065,2565200,14.7575470062568,"35 E St. NW, WASHINGTON, DC","35 E St. NW, WASHINGTON, DC",38.8961998883153,-77.0107052299616,100
"804","PM03636920","0755_0003","3636920","The Heritage Foundation 214 Building","Not Applicable: Standalone Property","Not Applicable: Standalone Property","12/31/2016","In Compliance","208 MASSACHUSETTS AVE NE","THE HERITAGE FOUNDATION","6","214 Massachusets Ave NE","Washington","DC",5,1927,"Office","Office",63291,75954,71,603,592,719,711,626.2,8.2,982.1,1600405,NA,NA,NA,"Whole Building","Whole Building",38.89533555,-77.00295008,45800262,17.6398003695921,"214 Massachusets Ave NE, WASHINGTON, DC","214 Massachusets Ave NE, WASHINGTON, DC",38.8950870276453,-77.0030582874093,99.1
"805","PM03636985","0755_0849","3636985","The Heritage Foundation 208 Building","Not Applicable: Standalone Property","Not Applicable: Standalone Property","12/31/2016","In Compliance","0214 MASSACHUSETTS AV NE","HERITAGE FOUNDATION INC","6","208 Massachusetts Ave NE","Washington","DC",5,1926,"Office","Office",76589,67749,68,595,601,459,458,457.8,6.8,2493.1,960546.6,15429.39953,NA,NA,"","",38.895396,-77.0028878,40310655,17.512126384031,"208 Massachusetts Ave NE, WASHINGTON, DC","208 Massachusetts Ave NE, WASHINGTON, DC",38.8951506402909,-77.0032262241102,100
"806","PM03637484","0099_0835","3637484","Hamilton House","Not Applicable: Standalone Property","Not Applicable: Standalone Property","12/31/2016","In Compliance","1255 NEW HAMPSHIRE AV NW","GBSK LLC","2","1255 New Hampshire Ave NW","Washington","DC",38,1966,"Multifamily Housing","Multifamily Housing",187468,187468,88,458,458,105,113,884.6,4.7,9023,1529708,53862.1242,NA,NA,"Whole Building","Whole Building",38.90646077,-77.04600037,85860344,18.2682326272749,"1255 New Hampshire Ave NW, WASHINGTON, DC","1255 New Hampshire Ave NW, WASHINGTON, DC",38.9062331963061,-77.0465515187368,100
"807","PM03639752","2059_0006","3639752","HI","3639738","Tilden Gardens","12/31/2016","In Compliance","3930 CONNECTICUT AV NW","TILDEN GARDENS INC","3","3000 Tilden Street NW","Washington","DC",18,1929,"Multifamily Housing","Multifamily Housing",91070,86928,90,493,516,1066,1065,342.1,3.9,2273.2,305828,41870.39895,NA,NA,"Whole Building","Whole Building",38.9403922,-77.0617825,42855504,17.573344642834,"3000 Tilden Street NW, WASHINGTON, DC","3000 Tilden Street NW, WASHINGTON, DC",38.9408212175263,-77.0616043135874,100
"808","PM03639767","2059_0007","3639767","FG","3639738","Tilden Gardens","12/31/2016","In Compliance","3900 CONNECTICUT AVE NW","TILDEN GARDENS INC","3","3900 Connecticut Avenue NW","Washington","DC",18,1929,"Multifamily Housing","Multifamily Housing",84804,76634,90,519,535,1083,1078,316.4,4.1,1603.9,279312,38994.60139,NA,NA,"Whole Building","Whole Building",38.939878,-77.061522,39773046,17.4987000046457,"3900 Connecticut Avenue NW, WASHINGTON, DC","3900 Connecticut Avenue NW, WASHINGTON, DC",38.9401022904894,-77.0612109141516,100
"809","PM03639769","0369_0068","3639769","Mount Vernon Plaza Associates","Not Applicable: Standalone Property","Not Applicable: Standalone Property","12/31/2016","In Compliance","930 M ST NW","MOUNT VERNON PLAZA ASSOCIATES & DISTRICT OF COLUMBIA","2","930 M Street NW","Washington","DC",2,1989,"Multifamily Housing","Multifamily Housing",219559,233217,49,371,366,294,291,1258.8,5.4,10741.4,3217128,NA,NA,NA,"Whole Building","Whole Building",38.90545622,-77.02549583,86523507,18.2759266922082,"930 M Street NW, WASHINGTON, DC","930 M Street NW, WASHINGTON, DC",38.9056183028435,-77.0251135832245,100
"810","PM03639787","2059_0801","3639787","DE","3639738","Tilden Gardens","12/31/2016","In Compliance","3031 - 3041 SEDGEWICK ST NW","TILDEN GARDENS INC","3","3031 Sedgwick Street NW","Washington","DC",18,1929,"Multifamily Housing","Multifamily Housing",70108,65014,94,516,541,1074,1075,265,4.1,1035,225502,33280.79965,NA,NA,"Whole Building","Whole Building",38.9400436,-77.0624569,33547224,17.3284646757828,"3031 Sedgwick Street NW, WASHINGTON, DC","3031 Sedgwick Street NW, WASHINGTON, DC",38.9400912495126,-77.0631327941423,100
"811","PM03641710","0322_0813","3641710","Hotel Harrington","Not Applicable: Standalone Property","Not Applicable: Standalone Property","12/31/2016","In Compliance","0430 11TH ST NW","HARRINGTON HOTEL COMPANY INC","2","436 11th Street N. W.","Washington","DC",9,1914,"Hotel","Hotel",100484,144799,NA,145,146,814,796,1566,10.8,10361.4,2109657,139427.5181,NA,NA,"Whole Building","Whole Building",38.89597172,-77.02726669,20995855,16.8598355952531,"436 11th Street N. W., WASHINGTON, DC","436 11th Street N. W., WASHINGTON, DC",38.5501221328312,-91.0107699441768,89.75
"812","PM03641737","0088_0058","3641737","NAS Bldg","Not Applicable: Standalone Property","Not Applicable: Standalone Property","12/31/2016","In Compliance","2101 CONSTITUTION AVE NW","NATIONAL ACADEMY OF SCIENCES","2","2101 Constitution Ave NW","Washington","DC",51,1924,"Office","Office",109303,173970,68,448,431,452,432,1469.4,8.4,3750.7,2836960,NA,NA,NA,"Whole Building","Whole Building",38.89296694,-77.04764489,77938560,18.1714313819536,"2101 Constitution Ave NW, WASHINGTON, DC","2101 Constitution Ave NW, WASHINGTON, DC",38.8921769806842,-77.0466751485385,100
"813","PM03642070","0014_1002","3642070","The Westbridge Condominiums","Not Applicable: Standalone Property","Not Applicable: Standalone Property","12/31/2016","In Compliance","2555 PENNSYLVANIA AVE NW","WESTBRIDGE CONDOMINIUM","2","2555 Pennsylvania Ave NW","Washington","DC",40,1978,"Multifamily Housing","Multifamily Housing",184748,254818,33,318,314,180,181,1203.3,4.7,5356.2,3075116,NA,NA,NA,"Whole Building","Whole Building",38.9044661,-77.0542296,81032124,18.2103562266072,"2555 Pennsylvania Ave NW, WASHINGTON, DC","2555 Pennsylvania Ave NW, WASHINGTON, DC",38.9040334995474,-77.0541975062092,100
"814","PM03644264","1676_0015","3644264","Episcopal Church Home Friendship INC","Not Applicable: Standalone Property","Not Applicable: Standalone Property","12/31/2016","In Compliance","4201 BUTTERWORTH PL NW","EPISCOPAL CHURCH HOME FRIENDSHIP INC","3","4201 Butterworth PL NW","Washington","DC",27,1969,"Multifamily Housing","Multifamily Housing",113755,113755,52,616,619,313,311,694.9,6.1,6851919.7,1200619,42384.36203,NA,NA,"Whole Building","Whole Building",38.94908067,-77.08237087,70073080,18.0650492554246,"4201 Butterworth PL NW, WASHINGTON, DC","4201 Butterworth PL NW, WASHINGTON, DC",38.9488453330468,-77.0821246060649,100
"815","PM03644406","0525_0840","3644406","Golden Rule Plaza","Not Applicable: Standalone Property","Not Applicable: Standalone Property","12/31/2016","In Compliance","1050 NEW JERSEY AV","GOLDEN RULE PLAZA INC","6","1050 New Jersey Avenue NW","Washington","DC",2,2003,"Multifamily Housing","Multifamily Housing",112378,112378,71,280,278,81,82,467.1,4.2,5821.8,1193857,NA,NA,NA,"Whole Building","Whole Building",38.9032892,-77.0144559,31465840,17.2644130709161,"1050 New Jersey Avenue NW, WASHINGTON, DC","1050 New Jersey Avenue NW, WASHINGTON, DC",38.9031183809096,-77.0139994646028,100
"816","PM03656431","0561_0037","3656431","Golden Rule Apartments","Not Applicable: Standalone Property","Not Applicable: Standalone Property","12/31/2016","In Compliance","901 NEW JERSEY AVE NW","GRA PROPERTIES LIMITED PARTNERSHIP","6","901 New Jersey Ave NW","Washington","DC",2,1972,"Multifamily Housing","Multifamily Housing",174591,174591,50,620,623,286,275,1038.5,5.9,14271.2,1690288,70996.29696,NA,NA,"Whole Building","Whole Building",38.90187396,-77.01287581,108246420,18.4999208527065,"901 New Jersey Ave NW, WASHINGTON, DC","901 New Jersey Ave NW, WASHINGTON, DC",38.9013551871932,-77.0132004142669,100
"817","PM03662818","2308_0805","3662818","St John's College High School","Not Applicable: Standalone Property","Not Applicable: Standalone Property","12/31/2016","In Compliance","2607 MILITARY RD NW","SAINT JOHNS COLLEGE INC","4","2607 Military Rd NW","Washington","DC",26,1961,"Other - Education","Other - Education",265085,265000,NA,431,455,74,97,1197.7,4.5,2308.3,2089278,71582.62313,NA,NA,"Whole Building","Whole Building",38.9629552,-77.0550528,114215000,18.5535931950721,"2607 Military Rd NW, WASHINGTON, DC","2607 Military Rd NW, WASHINGTON, DC",38.9616276275141,-77.0529176819047,100
"818","PM03662992","PAR01170021","3662992","CubeSmart - R Street NE","Not Applicable: Standalone Property","Not Applicable: Standalone Property","12/31/2016","Data under review by DOEE","1629 - 1631 ECKINGTON PL NE","R STREET STORAGE ASSOCIATES","5","175 R Street NE","Washington","DC",5,1924,"Self-Storage Facility","Self-Storage Facility",116951,141310,NA,753,665,734,687,128.3,0.9,74.2,282643.9,3338.604163,NA,NA,"Whole Building","Whole Building",38.91242112,-77.00394514,106406430,18.4827765653767,"175 R Street NE, WASHINGTON, DC","175 R Street NE, WASHINGTON, DC",38.9125612839771,-77.0040226448284,100
"820","PM03663625","0205_0058","3663625","0776-Washington - U Street NW","Not Applicable: Standalone Property","Not Applicable: Standalone Property","12/31/2016","In Compliance","1420 U ST NW","STORAGE PORTFOLIO LLC","2","1420 U Street Nw","Washington","DC",20,2009,"Non-Refrigerated Warehouse","Non-Refrigerated Warehouse",189805,101989,44,56,53,922,913,133.6,1.3,193,341392,NA,NA,NA,"Whole Building","Whole Building",38.91662939,-77.0329301,5711384,15.5579719340488,"1420 U Street Nw, WASHINGTON, DC","1420 U Street Nw, WASHINGTON, DC",38.9169925036023,-77.0329337010287,100
"821","PM03668050","0774_0058","3668050","TWC Residential Academic Facility","Not Applicable: Standalone Property","Not Applicable: Standalone Property","12/31/2016","In Compliance","1005 3RD ST NE","THE WASHINGTON CENTER FOR INTERNSHIPS AND ACADEMIC SEMINARS","6","1005 3rd Street NW","Washington","DC",5,2010,"Residence Hall/Dormitory","Residence Hall/Dormitory",140908,140908,52,512,512,335,326,841.8,6,7679.6,1777102,27564.83946,NA,NA,"Whole Building","Whole Building",38.90317456,-77.00160464,72144896,18.0941870991711,"1005 3rd Street NW, WASHINGTON, DC","1005 3rd Street NW, WASHINGTON, DC",38.5521908927965,-90.9992399655512,98.78
"822","PM03669102","0081_0829","3669102","515 22nd Street N.W.","Not Applicable: Standalone Property","Not Applicable: Standalone Property","12/31/2016","In Compliance","0515 22ND ST NW","515 22ND STREET LIMITED PARTNERSHIP","2","515 22nd Street N.W.","Washington","DC",40,1942,"Office","Office",108229,102080,28,789,788,869,860,1087.4,10.7,1055.9,2715179,4697.508367,NA,NA,"Whole Building","Whole Building",38.89685803,-77.0484822,80541120,18.2042784194245,"515 22nd Street N.W., WASHINGTON, DC","515 22nd Street N.W., WASHINGTON, DC",38.8966770038417,-77.0487560574453,89.75
"823","PM03670053","4393_0015","3670053","Holiday Inn Express and Suites Washington DC Northeast","Not Applicable: Standalone Property","Not Applicable: Standalone Property","12/31/2016","In Compliance","1917 BLADENSBURG RD NE","SUTON ONE LLC","5","1917 Bladensburg Road NE","Washington","DC",5,2008,"Hotel","Hotel",100130,101130,59,504,503,240,234,553.7,5.5,4960.3,1061497,26051.29081,NA,NA,"Whole Building","Whole Building",38.91646865,-76.97214603,50969520,17.7467383649676,"1917 Bladensburg Road NE, WASHINGTON, DC","1917 Bladensburg Road NE, WASHINGTON, DC",38.9160817646628,-76.973334960839,100
"824","PM03671428","3187_0053","3671428","Gables Takoma Park","Not Applicable: Standalone Property","Not Applicable: Standalone Property","12/31/2016","In Compliance","7035 BLAIR RD NW","L G TAKOMA PARK LP","4","7035 Blair Rd","Washington","DC",25,2008,"Multifamily Housing","Multifamily Housing",199880,189995,45,274,274,1116,1102,699.4,3.7,4067,1638454,10968.23785,NA,NA,"Whole Building","Whole Building",38.97572694,-77.0187989,52058630,17.767881141395,"7035 Blair Rd, WASHINGTON, DC","7035 Blair Rd, WASHINGTON, DC",38.9754266217423,-77.0191450822789,90.97
"825","PM03672127","1730_3074","3672127","Cityline at Tenley","Not Applicable: Standalone Property","Not Applicable: Standalone Property","12/31/2016","In Compliance","4101 ALBEMARLE ST NW","CITYLINE AT TENLEY RES CONDO","3","4101 Albermarle ST NW","Washington","DC",27,2003,"Multifamily Housing","Multifamily Housing",172569,323671,78,238,237,1072,1060,1072,3.3,62.6,2731430,616.0000822,NA,NA,"Whole Building","Whole Building",38.9480669,-77.0809567,77033698,18.1597535204467,"4101 Albermarle ST NW, WASHINGTON, DC","4101 Albermarle ST NW, WASHINGTON, DC",NA,NA,0
"826","PM03672429","0072_0858","3672429","The Savoy Apartments","Not Applicable: Standalone Property","Not Applicable: Standalone Property","12/31/2016","In Compliance","1101 NEW HAMPSHIRE AV NW","DAVID HORNSTEIN","2","1101 New Hampshire Ave NW","Washington","DC",40,1964,"Multifamily Housing","Multifamily Housing",161623,161623,61,659,655,191,191,904.9,5.6,8049,1118586,87965.26709,NA,NA,"Whole Building","Whole Building",38.90403308,-77.04831761,106509557,18.4837452761768,"1101 New Hampshire Ave NW, WASHINGTON, DC","1101 New Hampshire Ave NW, WASHINGTON, DC",38.9040982147619,-77.0484013450452,100
"827","PM03672603","0030_0818","3672603","The Elise Apartments","Not Applicable: Standalone Property","Not Applicable: Standalone Property","12/31/2016","In Compliance","0825 NEW HAMPSHIRE AV NW","ELAINE G MILLER","2","825 New Hampshire Ave NW","Washington","DC",40,1956,"Multifamily Housing","Multifamily Housing",107947,107947,65,641,643,146,142,575.9,5.3,5658.9,670251.9,59057.65012,NA,NA,"Whole Building","Whole Building",38.90020144,-77.05194653,69194027,18.0524251018336,"825 New Hampshire Ave NW, WASHINGTON, DC","825 New Hampshire Ave NW, WASHINGTON, DC",38.8998397540025,-77.0524743754912,100
"828","PM03672674","0210_0126","3672674","Newport West","Not Applicable: Standalone Property","Not Applicable: Standalone Property","12/31/2016","In Compliance","1415 RHODE ISLAND AVE NW","DAVID HORNSTEIN","2","1415 Rhode Island Ave NW","Washington","DC",10,1967,"Multifamily Housing","Multifamily Housing",116324,116324,74,527,515,71,56,649.3,5.6,3354.3,747672.4,3417.034066,4562072.9,NA,"Whole Building","Whole Building",38.90885013,-77.03266283,61302748,17.9313352286129,"1415 Rhode Island Ave NW, WASHINGTON, DC","1415 Rhode Island Ave NW, WASHINGTON, DC",38.9087175437807,-77.0325273945228,100
"829","PM03672756","0211_0037","3672756","The Seville Apartments","Not Applicable: Standalone Property","Not Applicable: Standalone Property","12/31/2016","In Compliance","1401 N ST NW","ELAINE GELMAN MILLER TRUSTEE","2","1401 N Street NW","Washington","DC",10,1965,"Multifamily Housing","Multifamily Housing",115656,115656,85,392,378,50,31,538.5,4.7,5331.9,894772.3,5433.35207,2149336.2,NA,"Whole Building","Whole Building",38.90747114,-77.03233614,45337152,17.6296373867787,"1401 N Street NW, WASHINGTON, DC","1401 N Street NW, WASHINGTON, DC",38.9073122577556,-77.0320423523719,100
"830","PM03412227","Not Available","3412227","Engine Company #13","Not Applicable: Standalone Property","Not Applicable: Standalone Property","12/31/2016","In Compliance","450 6TH STREET SW","GOVERNMENT OF THE DISTRICT OF COLUMBIA DEPARTMENT OF GENERAL SERVICES",NA,"450 6TH STREET SW","Washington","DC",35,1960,"Other - Public Services","Fire Station",12945,12945,NA,214,209,1033,1019,34.8,2.7,NA,92012,0,NA,NA,"Whole Building","",38.88360672,-77.01939265,2770230,14.8344409072075,"450 6TH STREET SW, WASHINGTON, DC","450 6TH STREET SW, WASHINGTON, DC",38.8837095875285,-77.0198236387491,100
"831","PM03673287","0741_0816","3673287","Capitol Hill Tower Housing Cooperative-SV","Not Applicable: Standalone Property","Not Applicable: Standalone Property","12/31/2016","In Compliance","1000 NEW JERSEY AV","CAPITOL HILL TOWER HOUSING COOPERATIVE INCF","6","1000 New Jersey Ave SE","Washington","DC",8,2006,"Multifamily Housing","Multifamily Housing",407026,425000,86,345,341,1080,1059,1564.9,3.7,11775.9,2702788,95524.20643,NA,NA,"Whole Building","Whole Building",38.8780119,-77.0042672,146625000,18.8033888649379,"1000 New Jersey Ave SE, WASHINGTON, DC","1000 New Jersey Ave SE, WASHINGTON, DC",38.8783967301261,-77.0047578468963,100
"832","PM03679339","1789_0802","3679339","WUSA9","Not Applicable: Standalone Property","Not Applicable: Standalone Property","12/31/2016","Data under review by DOEE","4100 WISCONSIN AV NW","G ECKLES","3","4100 Wisconsin Avenue NW","Washington","DC",27,1984,"Office","Office",221735,85000,1,261,258,1016,1002,2358.3,27.7,3756399.9,4312940,126267.1858,NA,NA,"Whole Building","Whole Building",38.94254222,-77.07758593,22185000,16.9149269427951,"4100 Wisconsin Avenue NW, WASHINGTON, DC","4100 Wisconsin Avenue NW, WASHINGTON, DC",38.9411491355253,-77.0759833885218,100
"833","PM03680559","0628_0893","3680559","Washington Court Hotel on Capitol Hill","Not Applicable: Standalone Property","Not Applicable: Standalone Property","12/31/2016","In Compliance","0525 NEW JERSEY AV NW","OPERATING ENGINEERS FUND","6","525 New Jersey Avenue NW","Washington","DC",2,1983,"Hotel","Hotel",275396,275396,41,760,758,726,721,2399,8.7,23297.6,5119417,74532.3937,NA,NA,"Whole Building","Whole Building",38.89681703,-77.01110078,209300960,19.1592837741233,"525 New Jersey Avenue NW, WASHINGTON, DC","525 New Jersey Avenue NW, WASHINGTON, DC",38.8964596296093,-77.0114942528567,100
